保存参数 
保存loss
epoch= 0 sampleNo.= 0 minloss= tensor(8.0140, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0140, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4938, device='cuda:0')
epoch= 258 sampleNo.= 67 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6526, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5391, device='cuda:0')
epoch= 258 sampleNo.= 68 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6029, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5342, device='cuda:0')
保存loss
epoch= 259 sampleNo.= 0 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1897, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6162, device='cuda:0')
epoch= 259 sampleNo.= 1 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5832, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5344, device='cuda:0')
epoch= 259 sampleNo.= 2 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5166, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5429, device='cuda:0')
epoch= 259 sampleNo.= 3 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4972, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4048, device='cuda:0')
epoch= 259 sampleNo.= 4 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0956, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4480, device='cuda:0')
epoch= 259 sampleNo.= 5 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5782, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5562, device='cuda:0')
epoch= 259 sampleNo.= 6 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7653, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5120, device='cuda:0')
epoch= 259 sampleNo.= 7 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.0830, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6186, device='cuda:0')
epoch= 259 sampleNo.= 8 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5732, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5441, device='cuda:0')
epoch= 259 sampleNo.= 9 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7652, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5083, device='cuda:0')
epoch= 259 sampleNo.= 10 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0436, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4904, device='cuda:0')
epoch= 259 sampleNo.= 11 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9320, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4710, device='cuda:0')
epoch= 259 sampleNo.= 12 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.0501, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6433, device='cuda:0')
epoch= 259 sampleNo.= 13 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5194, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5437, device='cuda:0')
epoch= 259 sampleNo.= 14 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4799, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5599, device='cuda:0')
epoch= 259 sampleNo.= 15 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1383, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4459, device='cuda:0')
epoch= 259 sampleNo.= 16 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3621, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5889, device='cuda:0')
epoch= 259 sampleNo.= 17 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7713, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4976, device='cuda:0')
epoch= 259 sampleNo.= 18 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7825, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5049, device='cuda:0')
epoch= 259 sampleNo.= 19 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6488, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5361, device='cuda:0')
epoch= 259 sampleNo.= 20 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8782, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4922, device='cuda:0')
epoch= 259 sampleNo.= 21 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0156, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4803, device='cuda:0')
epoch= 259 sampleNo.= 22 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1167, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4477, device='cuda:0')
epoch= 259 sampleNo.= 23 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2568, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5848, device='cuda:0')
epoch= 259 sampleNo.= 24 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8961, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4984, device='cuda:0')
epoch= 259 sampleNo.= 25 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4029, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5713, device='cuda:0')
epoch= 259 sampleNo.= 26 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7561, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4950, device='cuda:0')
epoch= 259 sampleNo.= 27 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.0805, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6153, device='cuda:0')
epoch= 259 sampleNo.= 28 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2797, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4272, device='cuda:0')
epoch= 259 sampleNo.= 29 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5285, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5376, device='cuda:0')
epoch= 259 sampleNo.= 30 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5133, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5444, device='cuda:0')
epoch= 259 sampleNo.= 31 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8689, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5034, device='cuda:0')
epoch= 259 sampleNo.= 32 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7551, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5097, device='cuda:0')
epoch= 259 sampleNo.= 33 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5183, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5479, device='cuda:0')
epoch= 259 sampleNo.= 34 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1779, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4908, device='cuda:0')
epoch= 259 sampleNo.= 35 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7414, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5165, device='cuda:0')
epoch= 259 sampleNo.= 36 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5195, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5471, device='cuda:0')
epoch= 259 sampleNo.= 37 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6738, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5289, device='cuda:0')
epoch= 259 sampleNo.= 38 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2401, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5940, device='cuda:0')
epoch= 259 sampleNo.= 39 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4761, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5545, device='cuda:0')
epoch= 259 sampleNo.= 40 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1674, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6159, device='cuda:0')
epoch= 259 sampleNo.= 41 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3613, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5684, device='cuda:0')
epoch= 259 sampleNo.= 42 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5489, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3729, device='cuda:0')
epoch= 259 sampleNo.= 43 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7553, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5184, device='cuda:0')
epoch= 259 sampleNo.= 44 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8015, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5176, device='cuda:0')
epoch= 259 sampleNo.= 45 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1736, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5938, device='cuda:0')
epoch= 259 sampleNo.= 46 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7741, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5151, device='cuda:0')
epoch= 259 sampleNo.= 47 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2183, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6135, device='cuda:0')
epoch= 259 sampleNo.= 48 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.0973, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6029, device='cuda:0')
epoch= 259 sampleNo.= 49 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5033, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4164, device='cuda:0')
保存loss
epoch= 259 sampleNo.= 50 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5872, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5553, device='cuda:0')
epoch= 259 sampleNo.= 51 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3842, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5742, device='cuda:0')
epoch= 259 sampleNo.= 52 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2241, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6030, device='cuda:0')
epoch= 259 sampleNo.= 53 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3844, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5602, device='cuda:0')
epoch= 259 sampleNo.= 54 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1420, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6008, device='cuda:0')
epoch= 259 sampleNo.= 55 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9529, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4821, device='cuda:0')
epoch= 259 sampleNo.= 56 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5511, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5537, device='cuda:0')
epoch= 259 sampleNo.= 57 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4816, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3896, device='cuda:0')
epoch= 259 sampleNo.= 58 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1598, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5947, device='cuda:0')
epoch= 259 sampleNo.= 59 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5842, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5473, device='cuda:0')
epoch= 259 sampleNo.= 60 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2525, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6080, device='cuda:0')
epoch= 259 sampleNo.= 61 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9154, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4820, device='cuda:0')
epoch= 259 sampleNo.= 62 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1102, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4508, device='cuda:0')
epoch= 259 sampleNo.= 63 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7691, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5052, device='cuda:0')
epoch= 259 sampleNo.= 64 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2253, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5907, device='cuda:0')
epoch= 259 sampleNo.= 65 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8270, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5081, device='cuda:0')
epoch= 259 sampleNo.= 66 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3592, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5801, device='cuda:0')
epoch= 259 sampleNo.= 67 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(6.9930, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6348, device='cuda:0')
epoch= 259 sampleNo.= 68 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7247, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5954, device='cuda:0')
保存loss
epoch= 260 sampleNo.= 0 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1204, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6031, device='cuda:0')
epoch= 260 sampleNo.= 1 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6066, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5306, device='cuda:0')
epoch= 260 sampleNo.= 2 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4209, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5568, device='cuda:0')
epoch= 260 sampleNo.= 3 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5831, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5416, device='cuda:0')
epoch= 260 sampleNo.= 4 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4804, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5575, device='cuda:0')
epoch= 260 sampleNo.= 5 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1992, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5901, device='cuda:0')
epoch= 260 sampleNo.= 6 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1688, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4530, device='cuda:0')
epoch= 260 sampleNo.= 7 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7549, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5146, device='cuda:0')
epoch= 260 sampleNo.= 8 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1758, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6330, device='cuda:0')
epoch= 260 sampleNo.= 9 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2518, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6041, device='cuda:0')
epoch= 260 sampleNo.= 10 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6936, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5182, device='cuda:0')
epoch= 260 sampleNo.= 11 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6719, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5191, device='cuda:0')
epoch= 260 sampleNo.= 12 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4373, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5643, device='cuda:0')
epoch= 260 sampleNo.= 13 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2689, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5962, device='cuda:0')
epoch= 260 sampleNo.= 14 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8574, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5102, device='cuda:0')
epoch= 260 sampleNo.= 15 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0551, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4587, device='cuda:0')
epoch= 260 sampleNo.= 16 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9467, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4845, device='cuda:0')
epoch= 260 sampleNo.= 17 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3284, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4211, device='cuda:0')
epoch= 260 sampleNo.= 18 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8705, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4946, device='cuda:0')
epoch= 260 sampleNo.= 19 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7990, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5082, device='cuda:0')
epoch= 260 sampleNo.= 20 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4319, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5741, device='cuda:0')
epoch= 260 sampleNo.= 21 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0702, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4676, device='cuda:0')
epoch= 260 sampleNo.= 22 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4671, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5586, device='cuda:0')
epoch= 260 sampleNo.= 23 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9892, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4716, device='cuda:0')
epoch= 260 sampleNo.= 24 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3222, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5868, device='cuda:0')
epoch= 260 sampleNo.= 25 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2724, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5805, device='cuda:0')
epoch= 260 sampleNo.= 26 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8779, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4877, device='cuda:0')
epoch= 260 sampleNo.= 27 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1770, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6025, device='cuda:0')
epoch= 260 sampleNo.= 28 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6088, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5255, device='cuda:0')
epoch= 260 sampleNo.= 29 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4884, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5617, device='cuda:0')
epoch= 260 sampleNo.= 30 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9347, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4971, device='cuda:0')
epoch= 260 sampleNo.= 31 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6459, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5391, device='cuda:0')
epoch= 260 sampleNo.= 32 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6320, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5350, device='cuda:0')
epoch= 260 sampleNo.= 33 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4158, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5605, device='cuda:0')
epoch= 260 sampleNo.= 34 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4853, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5564, device='cuda:0')
epoch= 260 sampleNo.= 35 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6584, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5482, device='cuda:0')
epoch= 260 sampleNo.= 36 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4420, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5539, device='cuda:0')
epoch= 260 sampleNo.= 37 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4550, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5579, device='cuda:0')
epoch= 260 sampleNo.= 38 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5959, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5400, device='cuda:0')
epoch= 260 sampleNo.= 39 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2384, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5865, device='cuda:0')
epoch= 260 sampleNo.= 40 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5070, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4006, device='cuda:0')
epoch= 260 sampleNo.= 41 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6690, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5335, device='cuda:0')
epoch= 260 sampleNo.= 42 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7030, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5211, device='cuda:0')
epoch= 260 sampleNo.= 43 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9852, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4788, device='cuda:0')
epoch= 260 sampleNo.= 44 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9166, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5194, device='cuda:0')
epoch= 260 sampleNo.= 45 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7121, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5321, device='cuda:0')
epoch= 260 sampleNo.= 46 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6188, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5319, device='cuda:0')
epoch= 260 sampleNo.= 47 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5038, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3962, device='cuda:0')
epoch= 260 sampleNo.= 48 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(6.9399, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6455, device='cuda:0')
epoch= 260 sampleNo.= 49 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3546, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5686, device='cuda:0')
保存loss
epoch= 260 sampleNo.= 50 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9748, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4726, device='cuda:0')
