保存参数 
保存loss
epoch= 0 sampleNo.= 0 minloss= tensor(9.6860, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6860, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2928, device='cuda:0')
epoch= 293 sampleNo.= 58 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0630, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5253, device='cuda:0')
epoch= 293 sampleNo.= 59 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4574, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5776, device='cuda:0')
epoch= 293 sampleNo.= 60 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3215, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6017, device='cuda:0')
epoch= 293 sampleNo.= 61 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7173, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5490, device='cuda:0')
epoch= 293 sampleNo.= 62 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7293, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5292, device='cuda:0')
epoch= 293 sampleNo.= 63 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1481, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4531, device='cuda:0')
epoch= 293 sampleNo.= 64 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8364, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5292, device='cuda:0')
epoch= 293 sampleNo.= 65 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3968, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5822, device='cuda:0')
epoch= 293 sampleNo.= 66 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4709, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5692, device='cuda:0')
epoch= 293 sampleNo.= 67 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3637, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5973, device='cuda:0')
epoch= 293 sampleNo.= 68 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.2429, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1054, device='cuda:0')
保存loss
epoch= 294 sampleNo.= 0 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3535, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4577, device='cuda:0')
epoch= 294 sampleNo.= 1 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5274, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5666, device='cuda:0')
epoch= 294 sampleNo.= 2 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8650, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5432, device='cuda:0')
epoch= 294 sampleNo.= 3 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8217, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5118, device='cuda:0')
epoch= 294 sampleNo.= 4 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7175, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5285, device='cuda:0')
epoch= 294 sampleNo.= 5 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8799, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5466, device='cuda:0')
epoch= 294 sampleNo.= 6 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2778, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5962, device='cuda:0')
epoch= 294 sampleNo.= 7 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6050, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5485, device='cuda:0')
epoch= 294 sampleNo.= 8 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1354, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4603, device='cuda:0')
epoch= 294 sampleNo.= 9 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9284, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5235, device='cuda:0')
epoch= 294 sampleNo.= 10 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3827, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4061, device='cuda:0')
epoch= 294 sampleNo.= 11 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1049, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4788, device='cuda:0')
epoch= 294 sampleNo.= 12 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0839, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4816, device='cuda:0')
epoch= 294 sampleNo.= 13 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9018, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5353, device='cuda:0')
epoch= 294 sampleNo.= 14 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.0803, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6213, device='cuda:0')
epoch= 294 sampleNo.= 15 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7672, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5368, device='cuda:0')
epoch= 294 sampleNo.= 16 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1552, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4534, device='cuda:0')
epoch= 294 sampleNo.= 17 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2203, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4519, device='cuda:0')
epoch= 294 sampleNo.= 18 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4888, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5767, device='cuda:0')
epoch= 294 sampleNo.= 19 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5124, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4091, device='cuda:0')
epoch= 294 sampleNo.= 20 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0224, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4944, device='cuda:0')
epoch= 294 sampleNo.= 21 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7669, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5225, device='cuda:0')
epoch= 294 sampleNo.= 22 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1628, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4587, device='cuda:0')
epoch= 294 sampleNo.= 23 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2959, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4475, device='cuda:0')
epoch= 294 sampleNo.= 24 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9346, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5030, device='cuda:0')
epoch= 294 sampleNo.= 25 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6870, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5363, device='cuda:0')
epoch= 294 sampleNo.= 26 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0248, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4674, device='cuda:0')
epoch= 294 sampleNo.= 27 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8110, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5170, device='cuda:0')
epoch= 294 sampleNo.= 28 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1326, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4828, device='cuda:0')
epoch= 294 sampleNo.= 29 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9720, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4821, device='cuda:0')
epoch= 294 sampleNo.= 30 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8165, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5352, device='cuda:0')
epoch= 294 sampleNo.= 31 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0720, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4907, device='cuda:0')
epoch= 294 sampleNo.= 32 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6644, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5389, device='cuda:0')
epoch= 294 sampleNo.= 33 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5575, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5634, device='cuda:0')
epoch= 294 sampleNo.= 34 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6738, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5238, device='cuda:0')
epoch= 294 sampleNo.= 35 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2311, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4694, device='cuda:0')
epoch= 294 sampleNo.= 36 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0546, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5076, device='cuda:0')
epoch= 294 sampleNo.= 37 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4760, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5897, device='cuda:0')
epoch= 294 sampleNo.= 38 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6378, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5396, device='cuda:0')
epoch= 294 sampleNo.= 39 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6797, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5634, device='cuda:0')
epoch= 294 sampleNo.= 40 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5217, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5841, device='cuda:0')
epoch= 294 sampleNo.= 41 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4409, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5906, device='cuda:0')
epoch= 294 sampleNo.= 42 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0097, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4925, device='cuda:0')
epoch= 294 sampleNo.= 43 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2387, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6101, device='cuda:0')
epoch= 294 sampleNo.= 44 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0186, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4856, device='cuda:0')
epoch= 294 sampleNo.= 45 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4715, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5661, device='cuda:0')
epoch= 294 sampleNo.= 46 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2274, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6181, device='cuda:0')
epoch= 294 sampleNo.= 47 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9572, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4967, device='cuda:0')
epoch= 294 sampleNo.= 48 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6421, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5548, device='cuda:0')
epoch= 294 sampleNo.= 49 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2340, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5955, device='cuda:0')
保存loss
epoch= 294 sampleNo.= 50 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9473, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5023, device='cuda:0')
epoch= 294 sampleNo.= 51 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3185, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5849, device='cuda:0')
epoch= 294 sampleNo.= 52 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7547, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4234, device='cuda:0')
epoch= 294 sampleNo.= 53 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(6.9842, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6649, device='cuda:0')
epoch= 294 sampleNo.= 54 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5159, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5983, device='cuda:0')
epoch= 294 sampleNo.= 55 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6191, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5372, device='cuda:0')
epoch= 294 sampleNo.= 56 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1056, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4759, device='cuda:0')
epoch= 294 sampleNo.= 57 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4352, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4254, device='cuda:0')
epoch= 294 sampleNo.= 58 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5501, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4007, device='cuda:0')
epoch= 294 sampleNo.= 59 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5152, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5639, device='cuda:0')
epoch= 294 sampleNo.= 60 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5047, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5691, device='cuda:0')
epoch= 294 sampleNo.= 61 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8003, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5288, device='cuda:0')
epoch= 294 sampleNo.= 62 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5113, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5649, device='cuda:0')
epoch= 294 sampleNo.= 63 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8877, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5207, device='cuda:0')
epoch= 294 sampleNo.= 64 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0021, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4902, device='cuda:0')
epoch= 294 sampleNo.= 65 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2149, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6094, device='cuda:0')
epoch= 294 sampleNo.= 66 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6739, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5318, device='cuda:0')
epoch= 294 sampleNo.= 67 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2082, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4469, device='cuda:0')
epoch= 294 sampleNo.= 68 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(6.8504, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.7399, device='cuda:0')
保存loss
epoch= 295 sampleNo.= 0 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2575, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4476, device='cuda:0')
epoch= 295 sampleNo.= 1 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9211, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4988, device='cuda:0')
epoch= 295 sampleNo.= 2 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0714, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4922, device='cuda:0')
epoch= 295 sampleNo.= 3 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2746, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4544, device='cuda:0')
epoch= 295 sampleNo.= 4 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1903, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6210, device='cuda:0')
epoch= 295 sampleNo.= 5 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0150, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5059, device='cuda:0')
epoch= 295 sampleNo.= 6 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0350, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5053, device='cuda:0')
epoch= 295 sampleNo.= 7 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1253, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4735, device='cuda:0')
epoch= 295 sampleNo.= 8 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7936, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5475, device='cuda:0')
epoch= 295 sampleNo.= 9 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5005, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5558, device='cuda:0')
epoch= 295 sampleNo.= 10 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6695, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5492, device='cuda:0')
epoch= 295 sampleNo.= 11 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8251, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5052, device='cuda:0')
epoch= 295 sampleNo.= 12 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2433, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6069, device='cuda:0')
epoch= 295 sampleNo.= 13 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1713, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6186, device='cuda:0')
epoch= 295 sampleNo.= 14 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7375, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5432, device='cuda:0')
epoch= 295 sampleNo.= 15 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7678, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5261, device='cuda:0')
epoch= 295 sampleNo.= 16 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6990, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5402, device='cuda:0')
epoch= 295 sampleNo.= 17 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0480, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4792, device='cuda:0')
epoch= 295 sampleNo.= 18 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1865, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2742, device='cuda:0')
epoch= 295 sampleNo.= 19 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3087, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6030, device='cuda:0')
epoch= 295 sampleNo.= 20 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3296, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5975, device='cuda:0')
epoch= 295 sampleNo.= 21 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8243, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5332, device='cuda:0')
epoch= 295 sampleNo.= 22 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2242, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4555, device='cuda:0')
epoch= 295 sampleNo.= 23 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1831, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6180, device='cuda:0')
epoch= 295 sampleNo.= 24 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4557, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4393, device='cuda:0')
epoch= 295 sampleNo.= 25 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2275, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4694, device='cuda:0')
epoch= 295 sampleNo.= 26 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7331, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5313, device='cuda:0')
epoch= 295 sampleNo.= 27 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9613, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5088, device='cuda:0')
epoch= 295 sampleNo.= 28 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2440, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4417, device='cuda:0')
epoch= 295 sampleNo.= 29 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7857, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5568, device='cuda:0')
epoch= 295 sampleNo.= 30 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8130, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5565, device='cuda:0')
epoch= 295 sampleNo.= 31 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2687, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6186, device='cuda:0')
epoch= 295 sampleNo.= 32 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6056, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5810, device='cuda:0')
epoch= 295 sampleNo.= 33 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9952, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5036, device='cuda:0')
epoch= 295 sampleNo.= 34 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7794, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5203, device='cuda:0')
epoch= 295 sampleNo.= 35 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6401, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5620, device='cuda:0')
epoch= 295 sampleNo.= 36 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4900, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5793, device='cuda:0')
epoch= 295 sampleNo.= 37 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2833, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5900, device='cuda:0')
epoch= 295 sampleNo.= 38 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0573, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4828, device='cuda:0')
epoch= 295 sampleNo.= 39 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6059, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5409, device='cuda:0')
epoch= 295 sampleNo.= 40 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9898, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4852, device='cuda:0')
epoch= 295 sampleNo.= 41 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8434, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5062, device='cuda:0')
