保存参数 
保存loss
epoch= 0 sampleNo.= 0 minloss= tensor(8.0805, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0805, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4651, device='cuda:0')
epoch= 244 sampleNo.= 20 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1058, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4434, device='cuda:0')
epoch= 244 sampleNo.= 21 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8689, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5110, device='cuda:0')
epoch= 244 sampleNo.= 22 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6002, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5754, device='cuda:0')
epoch= 244 sampleNo.= 23 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5779, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5652, device='cuda:0')
epoch= 244 sampleNo.= 24 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7901, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5159, device='cuda:0')
epoch= 244 sampleNo.= 25 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1388, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4854, device='cuda:0')
epoch= 244 sampleNo.= 26 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3856, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5820, device='cuda:0')
保存loss
epoch= 245 sampleNo.= 0 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0958, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4715, device='cuda:0')
epoch= 245 sampleNo.= 1 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4718, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5648, device='cuda:0')
epoch= 245 sampleNo.= 2 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6695, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5310, device='cuda:0')
epoch= 245 sampleNo.= 3 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7533, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5122, device='cuda:0')
epoch= 245 sampleNo.= 4 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9746, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4725, device='cuda:0')
epoch= 245 sampleNo.= 5 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5164, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5560, device='cuda:0')
epoch= 245 sampleNo.= 6 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4262, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5819, device='cuda:0')
epoch= 245 sampleNo.= 7 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4481, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5750, device='cuda:0')
epoch= 245 sampleNo.= 8 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3613, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5845, device='cuda:0')
epoch= 245 sampleNo.= 9 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3910, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5828, device='cuda:0')
epoch= 245 sampleNo.= 10 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4818, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5684, device='cuda:0')
epoch= 245 sampleNo.= 11 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1877, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4508, device='cuda:0')
epoch= 245 sampleNo.= 12 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5420, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5491, device='cuda:0')
epoch= 245 sampleNo.= 13 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7989, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5360, device='cuda:0')
epoch= 245 sampleNo.= 14 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6859, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5581, device='cuda:0')
epoch= 245 sampleNo.= 15 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3568, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5845, device='cuda:0')
epoch= 245 sampleNo.= 16 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6289, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5422, device='cuda:0')
epoch= 245 sampleNo.= 17 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3645, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5930, device='cuda:0')
epoch= 245 sampleNo.= 18 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8168, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4961, device='cuda:0')
epoch= 245 sampleNo.= 19 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7041, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5318, device='cuda:0')
epoch= 245 sampleNo.= 20 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0268, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4605, device='cuda:0')
epoch= 245 sampleNo.= 21 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1618, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4365, device='cuda:0')
epoch= 245 sampleNo.= 22 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8879, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4882, device='cuda:0')
epoch= 245 sampleNo.= 23 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4956, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5547, device='cuda:0')
epoch= 245 sampleNo.= 24 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6732, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5280, device='cuda:0')
epoch= 245 sampleNo.= 25 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4370, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4414, device='cuda:0')
epoch= 245 sampleNo.= 26 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1712, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4968, device='cuda:0')
保存loss
epoch= 246 sampleNo.= 0 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8124, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5074, device='cuda:0')
epoch= 246 sampleNo.= 1 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5942, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5445, device='cuda:0')
epoch= 246 sampleNo.= 2 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1934, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6139, device='cuda:0')
epoch= 246 sampleNo.= 3 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(6.8793, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6655, device='cuda:0')
epoch= 246 sampleNo.= 4 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0539, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4597, device='cuda:0')
epoch= 246 sampleNo.= 5 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1558, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4409, device='cuda:0')
epoch= 246 sampleNo.= 6 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1459, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6196, device='cuda:0')
epoch= 246 sampleNo.= 7 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4911, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5692, device='cuda:0')
epoch= 246 sampleNo.= 8 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5059, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5586, device='cuda:0')
epoch= 246 sampleNo.= 9 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6980, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5253, device='cuda:0')
epoch= 246 sampleNo.= 10 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9564, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4938, device='cuda:0')
epoch= 246 sampleNo.= 11 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8256, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5085, device='cuda:0')
epoch= 246 sampleNo.= 12 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8962, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4999, device='cuda:0')
epoch= 246 sampleNo.= 13 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1674, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6210, device='cuda:0')
epoch= 246 sampleNo.= 14 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7442, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5277, device='cuda:0')
epoch= 246 sampleNo.= 15 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6211, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5462, device='cuda:0')
epoch= 246 sampleNo.= 16 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6799, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5365, device='cuda:0')
epoch= 246 sampleNo.= 17 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5910, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5459, device='cuda:0')
epoch= 246 sampleNo.= 18 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3076, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5967, device='cuda:0')
epoch= 246 sampleNo.= 19 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9172, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4900, device='cuda:0')
epoch= 246 sampleNo.= 20 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0283, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4648, device='cuda:0')
epoch= 246 sampleNo.= 21 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9698, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4692, device='cuda:0')
epoch= 246 sampleNo.= 22 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2362, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4395, device='cuda:0')
epoch= 246 sampleNo.= 23 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6920, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5413, device='cuda:0')
epoch= 246 sampleNo.= 24 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1617, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4533, device='cuda:0')
epoch= 246 sampleNo.= 25 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7401, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5319, device='cuda:0')
epoch= 246 sampleNo.= 26 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4720, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5526, device='cuda:0')
保存loss
epoch= 247 sampleNo.= 0 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6550, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5341, device='cuda:0')
epoch= 247 sampleNo.= 1 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5041, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5625, device='cuda:0')
epoch= 247 sampleNo.= 2 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8825, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4991, device='cuda:0')
epoch= 247 sampleNo.= 3 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5688, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5568, device='cuda:0')
epoch= 247 sampleNo.= 4 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6699, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5444, device='cuda:0')
epoch= 247 sampleNo.= 5 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2064, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6141, device='cuda:0')
epoch= 247 sampleNo.= 6 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7345, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5162, device='cuda:0')
epoch= 247 sampleNo.= 7 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7183, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5220, device='cuda:0')
epoch= 247 sampleNo.= 8 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7470, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5223, device='cuda:0')
epoch= 247 sampleNo.= 9 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4665, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5818, device='cuda:0')
epoch= 247 sampleNo.= 10 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8353, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5009, device='cuda:0')
epoch= 247 sampleNo.= 11 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2309, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4726, device='cuda:0')
epoch= 247 sampleNo.= 12 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9409, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4770, device='cuda:0')
epoch= 247 sampleNo.= 13 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3754, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5735, device='cuda:0')
epoch= 247 sampleNo.= 14 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8674, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4908, device='cuda:0')
epoch= 247 sampleNo.= 15 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3297, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5846, device='cuda:0')
epoch= 247 sampleNo.= 16 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9591, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4913, device='cuda:0')
epoch= 247 sampleNo.= 17 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9606, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4815, device='cuda:0')
epoch= 247 sampleNo.= 18 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8109, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5147, device='cuda:0')
epoch= 247 sampleNo.= 19 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8288, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5391, device='cuda:0')
epoch= 247 sampleNo.= 20 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6593, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5335, device='cuda:0')
epoch= 247 sampleNo.= 21 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5817, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5428, device='cuda:0')
epoch= 247 sampleNo.= 22 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8657, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4824, device='cuda:0')
epoch= 247 sampleNo.= 23 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0545, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4575, device='cuda:0')
epoch= 247 sampleNo.= 24 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3970, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4004, device='cuda:0')
epoch= 247 sampleNo.= 25 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5838, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5456, device='cuda:0')
epoch= 247 sampleNo.= 26 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6230, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5482, device='cuda:0')
保存loss
epoch= 248 sampleNo.= 0 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9227, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5043, device='cuda:0')
epoch= 248 sampleNo.= 1 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7530, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5235, device='cuda:0')
epoch= 248 sampleNo.= 2 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9503, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4860, device='cuda:0')
epoch= 248 sampleNo.= 3 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7360, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5302, device='cuda:0')
epoch= 248 sampleNo.= 4 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3549, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4103, device='cuda:0')
epoch= 248 sampleNo.= 5 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4875, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5550, device='cuda:0')
epoch= 248 sampleNo.= 6 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3837, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5702, device='cuda:0')
epoch= 248 sampleNo.= 7 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7180, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5150, device='cuda:0')
epoch= 248 sampleNo.= 8 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9530, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4959, device='cuda:0')
epoch= 248 sampleNo.= 9 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5997, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5403, device='cuda:0')
epoch= 248 sampleNo.= 10 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7131, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5364, device='cuda:0')
epoch= 248 sampleNo.= 11 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0520, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4622, device='cuda:0')
epoch= 248 sampleNo.= 12 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0382, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4936, device='cuda:0')
epoch= 248 sampleNo.= 13 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8576, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4965, device='cuda:0')
epoch= 248 sampleNo.= 14 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3090, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4191, device='cuda:0')
epoch= 248 sampleNo.= 15 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4309, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5647, device='cuda:0')
epoch= 248 sampleNo.= 16 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8171, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5379, device='cuda:0')
epoch= 248 sampleNo.= 17 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7392, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5204, device='cuda:0')
epoch= 248 sampleNo.= 18 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3438, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5893, device='cuda:0')
epoch= 248 sampleNo.= 19 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6901, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5604, device='cuda:0')
epoch= 248 sampleNo.= 20 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4271, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5619, device='cuda:0')
epoch= 248 sampleNo.= 21 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2660, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6098, device='cuda:0')
epoch= 248 sampleNo.= 22 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3770, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5670, device='cuda:0')
epoch= 248 sampleNo.= 23 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5055, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5575, device='cuda:0')
epoch= 248 sampleNo.= 24 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4141, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5814, device='cuda:0')
epoch= 248 sampleNo.= 25 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1479, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6080, device='cuda:0')
epoch= 248 sampleNo.= 26 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7737, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5179, device='cuda:0')
保存loss
epoch= 249 sampleNo.= 0 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3990, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5762, device='cuda:0')
epoch= 249 sampleNo.= 1 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9058, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4967, device='cuda:0')
epoch= 249 sampleNo.= 2 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5996, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5602, device='cuda:0')
epoch= 249 sampleNo.= 3 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4620, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5817, device='cuda:0')
epoch= 249 sampleNo.= 4 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8877, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4922, device='cuda:0')
epoch= 249 sampleNo.= 5 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4088, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5694, device='cuda:0')
epoch= 249 sampleNo.= 6 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0001, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4876, device='cuda:0')
